unique_quad,field_mission,sampling_site,site_blind_number,sampling_date,obs1,obs2,mud_google_percent,emerg_google_percent,other_google_percent,mud_planned_reps,emerg_planned_reps,other_planned_reps,mud_obs1_percent,emerg_obs1_percent,other_obs1_percent,mud_obs2_percent,emerg_obs2_percent,other_obs2_percent,mud_obsavg_percent,emerg_obsavg_percent,other_obsavg_percent,mud_actual_reps,emerg_actual_reps,other_actual_reps,sampling_start_time_cleaned,eval_obs,flowmeter_rotations,secchi_depth_cm,temp_C,salinity_brix,pH,nitrate_mg.L_NO3,nitrite_mg.L_NO2,phosphate_mg.L_PO4,oxygen_mg.L_o2,point_ID,lat,long,microhabitat_type,depth_cm_cleaned_agg,typha,phrag,cyperus,poa_grass,ludwigia,nymphaea,salvinia,ceratophyllum,potamogeton,pistia,azolla,ipomea,lemna,emergent_stems_cleaned,floating_veg_g_cleaned,number_scoops,field_count_bulinus,date_plated,snail_is_trunc_globo,molec_conf_truncatus,molec_conf_globosus,molec_conf_schisto_haem,molec_conf_schisto_bovis,molec_conf_hybrid,molec_conf_non_schisto,bulinus_mean_shell_height,site_FM_combo,include_in_which_analyses
25-May-16_Guidik 2_34,1,Guidik 2,NA,25-May-16,NA,NA,77,20,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,2,36,26,0,8.3,2.06,0.02,0.47,NA,34,16.113821,-15.904913,mud,37,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,Guidik 2_FM_1,include_first_three
25-May-16_Guidik 2_35,1,Guidik 2,NA,25-May-16,NA,NA,77,20,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,2,36,26,0,8.3,2.06,0.02,0.47,NA,35,16.113856,-15.904901,other,70,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,0,500,NA,0,NA,0,0,0,0,0,0,0,NA,Guidik 2_FM_1,include_first_three
25-May-16_Guidik 2_41,1,Guidik 2,NA,25-May-16,NA,NA,77,20,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,2,36,26,0,8.3,2.06,0.02,0.47,NA,41,16.113852,-15.904898,other,48.26,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,1200,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 2_FM_1,include_first_three
25-May-16_Guidik 2_5,1,Guidik 2,NA,25-May-16,NA,NA,77,20,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,2,36,26,0,8.3,2.06,0.02,0.47,NA,5,16.113869,-15.904891,emergent,60,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,1,900,NA,0,NA,0,0,0,0,0,0,0,NA,Guidik 2_FM_1,include_first_three
25-May-16_Guidik 2_8,1,Guidik 2,NA,25-May-16,NA,NA,77,20,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,5,NA,NA,2,36,26,0,8.3,2.06,0.02,0.47,NA,8,16.113781,-15.904915,mud,23,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,Guidik 2_FM_1,include_first_three
25-May-16_Guidik 3_1,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,1,16.112569,-15.905175,mud,66.04,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,16,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_10,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,10,16.112574,-15.905144,other,43,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,0,150,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_12,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,12,16.112524,-15.905143,mud,30,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_15,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,15,16.112394,-15.905149,mud,9.652,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_18,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,18,16.112413,-15.905139,mud,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_19,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,19,16.112578,-15.905119,mud,25.4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_2,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,2,16.112431,-15.905182,other,34,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,0,1200,32,32,NA,28,2,0,0,0,0,0,4.856785714,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_22,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,22,16.112487,-15.9051,mud,17.78,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_4,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,4,16.112376,-15.905161,mud,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_5,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,5,16.112439,-15.90519,other,48.26,0,0,0,1,0,1,0,0,1,0,NA,NA,NA,0,1000,6,2,NA,3,0,0,0,0,0,0,5.593333333,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_6,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,6,16.112475,-15.905121,mud,17.526,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_61,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,61,16.11236,-15.905229,other,43.18,0,0,0,0,0,1,0,1,1,0,NA,NA,NA,0,1800,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_62,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,62,16.112367,-15.90528,other,50.8,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,1200,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_63,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,63,16.112344,-15.905266,emergent,68,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,450,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_7,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,7,16.112536,-15.905109,mud,22.86,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_8,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,8,16.112431,-15.905159,mud,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
25-May-16_Guidik 3_9,1,Guidik 3,NA,25-May-16,NA,NA,87,10,3,9,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6,NA,NA,2,43,29,0,7.85,3.8,0.01,0.42,NA,9,16.112567,-15.905132,other,30,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,600,3,0,NA,0,0,0,0,0,0,0,NA,Guidik 3_FM_1,include_first_three
26-Aug-16_Mbarigot 3_1,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,1,16.093476,-16.358498,other,16,0,0,0,1,1,0,0,1,0,0,0,0,NA,0,50,3,1,NA,1,0,0,0,0,0,0,4.73,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_12,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,12,16.09364,-16.358352,emergent,18,0,1,0,0,1,0,0,0,0,0,1,0,NA,10,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_13,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,13,16.093521,-16.35852,mud,39,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,90,3,7,NA,6,0,0,0,0,0,0,3.78,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_15,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,15,16.093491,-16.358539,mud,50,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_16,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,16,16.093472,-16.358515,mud,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_19,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,19,16.093514,-16.358504,other,20,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,550,3,10,NA,9,0,0,0,0,0,0,3.995714286,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_23,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,23,16.093526,-16.358511,mud,46,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_25,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,25,16.093584,-16.358429,emergent,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,4,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_45,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,45,16.093578,-16.358493,emergent,58,1,0,0,0,0,0,0,1,0,0,0,0,NA,1,250,3,2,NA,1,0,0,0,0,0,0,4.15,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_47,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,47,16.093496,-16.358561,mud,62,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,80,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_5,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,5,16.093475,-16.358509,mud,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,50,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_54,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,54,16.093589,-16.358489,emergent,90,1,1,0,0,0,0,0,0,0,0,0,0,NA,35,0,0,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_6,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,6,16.09358,-16.358468,emergent,22,0,1,0,0,0,0,0,0,0,0,0,0,NA,20,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_7,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,7,16.093571,-16.358479,emergent,47,0,1,0,0,1,0,0,1,0,0,0,0,NA,20,230,3,11,NA,9,0,0,0,0,0,0,4.642222222,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Mbarigot 3_9,2,Mbarigot 3,NA,26-Aug-16,Andy,Ana,76,16,8,12,2,1,50,35,15,92,7,1,71,22,8,9,4,2,9:30,"Raphael, Ana",3,12,27,0,6.9,NA,0.06,0.23,NA,9,16.093579,-16.35847,emergent,28,0,1,0,0,1,0,0,0,0,0,0,1,NA,2,0,3,0,NA,0,0,0,0,0,0,0,NA,Mbarigot 3_FM_2,include_first_three
26-Aug-16_Ndiol Maure_1,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,1,16.151638,-16.311717,emergent,42,0,1,1,0,1,0,0,0,0,0,0,0,NA,3,0,3,1,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_10,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,10,16.151569,-16.311709,emergent,27,1,0,1,0,0,0,0,1,0,0,0,0,NA,5,250,3,3,NA,1,0,0,0,0,0,0,6.23,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_11,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,11,16.151547,-16.31199,other,50,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,1300,3,28,NA,28,2,0,0,0,0,0,5.558928571,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_12,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,12,16.15166,-16.311774,emergent,31,0,1,1,0,1,0,0,1,0,0,0,0,NA,9,0,3,3,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_14,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,14,16.151257,-16.312524,emergent,34,1,0,0,0,1,0,0,1,0,0,0,0,NA,9,400,3,3,NA,3,0,0,0,0,0,0,5.213333333,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_15,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,15,16.151266,-16.312435,other,42,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,400,9,21,NA,17,0,0,0,0,0,0,3.390909091,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_16,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,16,16.151543,-16.311885,other,21,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_18,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,18,16.151282,-16.312443,other,60,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1500,3,17,NA,11,0,0,0,0,0,0,4.111428571,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_2,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,2,16.151469,-16.311968,mud,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_3,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,3,16.151446,-16.312125,other,34,0,0,0,0,1,0,0,1,0,0,1,0,NA,0,800,6,14,NA,15,1,0,0,0,0,0,4.858571429,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_33,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,33,16.151496,-16.311902,mud,30,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_39,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,39,16.15129,-16.312432,other,60,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,2000,3,7,NA,6,0,0,0,0,0,0,3.8,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_5,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,5,16.151381,-16.312246,other,41,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,890,6,NA,NA,15,2,0,0,0,0,0,4.469090909,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_6,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,6,16.151671,-16.311784,mud,28,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_2,include_all
26-Aug-16_Ndiol Maure_8,2,Ndiol Maure,NA,26-Aug-16,Andy,Ana,90,1,10,13,1,1,30,50,20,40,40,20,35,45,20,5,7,3,12:15,"Asan, Raph, Andy",2,20,28,0,7.05,NA,0.03,0.37,NA,8,16.151607,-16.31164,emergent,15,0,1,0,0,1,0,0,1,0,0,0,0,NA,1,225,6,2,NA,2,1,0,0,0,0,0,4.63,Ndiol Maure_FM_2,include_all
26-Jan-17_Gankette_10,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,10,15.91138585,-15.94316038,other,17,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,100,15,NA,27-Jan-17,27,0,0,0,0,0,0,5.472962963,Gankette_FM_3,exclude
26-Jan-17_Gankette_11,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,11,15.91153857,-15.94315829,other,32,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,50,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
26-Jan-17_Gankette_12,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,12,15.91147913,-15.94316351,mud,35,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
26-Jan-17_Gankette_13,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,13,15.91148182,-15.94316766,other,24,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,100,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
26-Jan-17_Gankette_14,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,14,15.9116179,-15.94302359,emergent,41,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,2000,3,6,27-Jan-17,6,0,0,0,0,0,0,6.621666667,Gankette_FM_3,exclude
26-Jan-17_Gankette_16,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,16,15.91152489,-15.9431514,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
26-Jan-17_Gankette_17,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,17,15.91132273,-15.94319912,other,10,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,10,3,0,27-Jan-17,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
26-Jan-17_Gankette_2,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,2,15.91162464,-15.94301839,emergent,48,1,0,0,0,0,0,0,1,0,0,0,0,NA,7,600,3,14,27-Jan-17,13,0,0,0,0,0,0,5.833076923,Gankette_FM_3,exclude
26-Jan-17_Gankette_20,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,20,15.91142344,-15.94324224,other,10,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,300,6,6,27-Jan-17,5,0,0,0,0,0,0,5.806,Gankette_FM_3,exclude
26-Jan-17_Gankette_22,3,Gankette,26,26-Jan-17,AC,Raph,NA,NA,NA,NA,NA,NA,30,30,40,50,15,35,40,22.5,37.5,6,3,6,12:55,"Simon, Assane",4,45,22,0,7.45,1.36,0.02,0.38,NA,22,15.9114092,-15.94325176,other,20,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_3,exclude
